EventType,EventTime_ET,OffsetMin,Minute_ET,Actual,Forecast,Previous,BTC_ret_1m,ETH_ret_1m,Surprise,Category,BTC_volume_1m,ETH_volume_1m
NFP,2024-11-01 08:30:00-04:00,-43,2024-11-01 07:47:00-04:00,12000,106000.00000000,223000.00000000,-0.00045366,0.00010721,-94000,Below,15.08,87.66
NFP,2024-11-01 08:30:00-04:00,-42,2024-11-01 07:48:00-04:00,12000,106000.00000000,223000.00000000,-0.00006904,-0.00009926,-94000,Below,5.67,167.47
NFP,2024-11-01 08:30:00-04:00,-41,2024-11-01 07:49:00-04:00,12000,106000.00000000,223000.00000000,0.00009015,0.00051618,-94000,Below,5.59,36.16
NFP,2024-11-01 08:30:00-04:00,-40,2024-11-01 07:50:00-04:00,12000,106000.00000000,223000.00000000,-0.0001094,0.00004762,-94000,Below,6.49,50.03
NFP,2024-11-01 08:30:00-04:00,-39,2024-11-01 07:51:00-04:00,12000,106000.00000000,223000.00000000,0.0003358,0.00037303,-94000,Below,10.99,30.53
NFP,2024-11-01 08:30:00-04:00,-38,2024-11-01 07:52:00-04:00,12000,106000.00000000,223000.00000000,-0.00021647,-0.00009917,-94000,Below,9.15,79.44
NFP,2024-11-01 08:30:00-04:00,-37,2024-11-01 07:53:00-04:00,12000,106000.00000000,223000.00000000,-0.00020496,-0.00044037,-94000,Below,7.47,70.86
NFP,2024-11-01 08:30:00-04:00,-36,2024-11-01 07:54:00-04:00,12000,106000.00000000,223000.00000000,-0.00008374,-0.00011907,-94000,Below,3.26,94.84
NFP,2024-11-01 08:30:00-04:00,-35,2024-11-01 07:55:00-04:00,12000,106000.00000000,223000.00000000,-0.00085761,-0.00069863,-94000,Below,27.53,152.82
NFP,2024-11-01 08:30:00-04:00,-34,2024-11-01 07:56:00-04:00,12000,106000.00000000,223000.00000000,-0.00027588,-0.00028203,-94000,Below,14.84,131.15
NFP,2024-11-01 08:30:00-04:00,-33,2024-11-01 07:57:00-04:00,12000,106000.00000000,223000.00000000,0.00012869,0.00021854,-94000,Below,18.91,88.88
NFP,2024-11-01 08:30:00-04:00,-32,2024-11-01 07:58:00-04:00,12000,106000.00000000,223000.00000000,0.00007555,-0.00003973,-94000,Below,11.84,30.95
NFP,2024-11-01 08:30:00-04:00,-31,2024-11-01 07:59:00-04:00,12000,106000.00000000,223000.00000000,-0.00032803,-0.00069125,-94000,Below,12.22,216.69
NFP,2024-11-01 08:30:00-04:00,-30,2024-11-01 08:00:00-04:00,12000,106000.00000000,223000.00000000,0.00051427,0.00040947,-94000,Below,19.13,248.48
NFP,2024-11-01 08:30:00-04:00,-29,2024-11-01 08:01:00-04:00,12000,106000.00000000,223000.00000000,-0.00068534,-0.00058813,-94000,Below,14.23,352.15
NFP,2024-11-01 08:30:00-04:00,-28,2024-11-01 08:02:00-04:00,12000,106000.00000000,223000.00000000,0.00068581,0.00069185,-94000,Below,15.14,119.74
NFP,2024-11-01 08:30:00-04:00,-27,2024-11-01 08:03:00-04:00,12000,106000.00000000,223000.00000000,0.0002363,0.00026225,-94000,Below,10.36,83.12
NFP,2024-11-01 08:30:00-04:00,-26,2024-11-01 08:04:00-04:00,12000,106000.00000000,223000.00000000,0.00079138,0.00043299,-94000,Below,9.8,77.84
NFP,2024-11-01 08:30:00-04:00,-25,2024-11-01 08:05:00-04:00,12000,106000.00000000,223000.00000000,0.0000572,-0.00018662,-94000,Below,11.59,117.82
NFP,2024-11-01 08:30:00-04:00,-24,2024-11-01 08:06:00-04:00,12000,106000.00000000,223000.00000000,-0.0001847,-0.0003058,-94000,Below,17.96,84.11
NFP,2024-11-01 08:30:00-04:00,-23,2024-11-01 08:07:00-04:00,12000,106000.00000000,223000.00000000,0.00028744,-0.00017479,-94000,Below,16.65,133.04
NFP,2024-11-01 08:30:00-04:00,-22,2024-11-01 08:08:00-04:00,12000,106000.00000000,223000.00000000,0.00009683,0.00063573,-94000,Below,10.41,90.11
NFP,2024-11-01 08:30:00-04:00,-21,2024-11-01 08:09:00-04:00,12000,106000.00000000,223000.00000000,-0.00063798,-0.00030178,-94000,Below,12.15,58.56
NFP,2024-11-01 08:30:00-04:00,-20,2024-11-01 08:10:00-04:00,12000,106000.00000000,223000.00000000,0.00038911,0.00038131,-94000,Below,11.63,57.88
NFP,2024-11-01 08:30:00-04:00,-19,2024-11-01 08:11:00-04:00,12000,106000.00000000,223000.00000000,0.0002777,0.00015882,-94000,Below,9.64,36.4
NFP,2024-11-01 08:30:00-04:00,-18,2024-11-01 08:12:00-04:00,12000,106000.00000000,223000.00000000,0.0008711,0.00069869,-94000,Below,18.45,71.67
NFP,2024-11-01 08:30:00-04:00,-17,2024-11-01 08:13:00-04:00,12000,106000.00000000,223000.00000000,0.00012694,0.00041257,-94000,Below,11.17,38.52
NFP,2024-11-01 08:30:00-04:00,-16,2024-11-01 08:14:00-04:00,12000,106000.00000000,223000.00000000,-0.00045655,-0.00040844,-94000,Below,19.66,199.05
NFP,2024-11-01 08:30:00-04:00,-15,2024-11-01 08:15:00-04:00,12000,106000.00000000,223000.00000000,0.00012285,0.00023406,-94000,Below,13.03,112.7
NFP,2024-11-01 08:30:00-04:00,-14,2024-11-01 08:16:00-04:00,12000,106000.00000000,223000.00000000,-0.00019579,-0.00015071,-94000,Below,19.17,111.37
NFP,2024-11-01 08:30:00-04:00,-13,2024-11-01 08:17:00-04:00,12000,106000.00000000,223000.00000000,-0.00012585,-0.00054741,-94000,Below,13.03,134.06
NFP,2024-11-01 08:30:00-04:00,-12,2024-11-01 08:18:00-04:00,12000,106000.00000000,223000.00000000,0.00071258,0.00121051,-94000,Below,21.65,104.91
NFP,2024-11-01 08:30:00-04:00,-11,2024-11-01 08:19:00-04:00,12000,106000.00000000,223000.00000000,-0.00002293,-0.00048362,-94000,Below,12.8,308.65
NFP,2024-11-01 08:30:00-04:00,-10,2024-11-01 08:20:00-04:00,12000,106000.00000000,223000.00000000,0.00036494,0.00062663,-94000,Below,24.92,181.41
NFP,2024-11-01 08:30:00-04:00,-9,2024-11-01 08:21:00-04:00,12000,106000.00000000,223000.00000000,-0.00002036,0.00012287,-94000,Below,17.11,136.01
NFP,2024-11-01 08:30:00-04:00,-8,2024-11-01 08:22:00-04:00,12000,106000.00000000,223000.00000000,-0.00040255,-0.00028138,-94000,Below,14.33,149.08
NFP,2024-11-01 08:30:00-04:00,-7,2024-11-01 08:23:00-04:00,12000,106000.00000000,223000.00000000,-0.00014416,-0.00020217,-94000,Below,13.2,102.41
NFP,2024-11-01 08:30:00-04:00,-6,2024-11-01 08:24:00-04:00,12000,106000.00000000,223000.00000000,-0.00045834,-0.00040046,-94000,Below,13.81,117.92
NFP,2024-11-01 08:30:00-04:00,-5,2024-11-01 08:25:00-04:00,12000,106000.00000000,223000.00000000,0.00005673,0.00035699,-94000,Below,10.1,103.94
NFP,2024-11-01 08:30:00-04:00,-4,2024-11-01 08:26:00-04:00,12000,106000.00000000,223000.00000000,-0.00066548,-0.00063045,-94000,Below,32.36,138.22
NFP,2024-11-01 08:30:00-04:00,-3,2024-11-01 08:27:00-04:00,12000,106000.00000000,223000.00000000,-0.00052073,-0.00027773,-94000,Below,21.13,137.12
NFP,2024-11-01 08:30:00-04:00,-2,2024-11-01 08:28:00-04:00,12000,106000.00000000,223000.00000000,-0.00021105,-0.00027781,-94000,Below,13.93,133.34
NFP,2024-11-01 08:30:00-04:00,-1,2024-11-01 08:29:00-04:00,12000,106000.00000000,223000.00000000,0.00045674,0.00023819,-94000,Below,40.41,204.17
NFP,2024-11-01 08:30:00-04:00,0,2024-11-01 08:30:00-04:00,12000,106000.00000000,223000.00000000,-0.00244714,-0.00075409,-94000,Below,177.92,2165.42
NFP,2024-11-01 08:30:00-04:00,1,2024-11-01 08:31:00-04:00,12000,106000.00000000,223000.00000000,0.00219572,0.00203757,-94000,Below,53.97,668.12
NFP,2024-11-01 08:30:00-04:00,2,2024-11-01 08:32:00-04:00,12000,106000.00000000,223000.00000000,0.00234046,0.00142301,-94000,Below,81.53,908.4
NFP,2024-11-01 08:30:00-04:00,3,2024-11-01 08:33:00-04:00,12000,106000.00000000,223000.00000000,-0.00056962,0.00058977,-94000,Below,81.94,1298.39
NFP,2024-11-01 08:30:00-04:00,4,2024-11-01 08:34:00-04:00,12000,106000.00000000,223000.00000000,-0.0010255,-0.00062502,-94000,Below,55.93,437.26
NFP,2024-11-01 08:30:00-04:00,5,2024-11-01 08:35:00-04:00,12000,106000.00000000,223000.00000000,0.00016955,-0.00006729,-94000,Below,38.3,318.7
NFP,2024-11-01 08:30:00-04:00,6,2024-11-01 08:36:00-04:00,12000,106000.00000000,223000.00000000,0.00085686,0.00172198,-94000,Below,47.47,606.71
NFP,2024-11-01 08:30:00-04:00,7,2024-11-01 08:37:00-04:00,12000,106000.00000000,223000.00000000,0.00145285,0.00382927,-94000,Below,67.31,2688.2
NFP,2024-11-01 08:30:00-04:00,8,2024-11-01 08:38:00-04:00,12000,106000.00000000,223000.00000000,0.00081619,0.00070467,-94000,Below,65.95,1810
NFP,2024-11-01 08:30:00-04:00,9,2024-11-01 08:39:00-04:00,12000,106000.00000000,223000.00000000,0.00117468,0.00039733,-94000,Below,66.79,360.35
NFP,2024-11-01 08:30:00-04:00,10,2024-11-01 08:40:00-04:00,12000,106000.00000000,223000.00000000,-0.00171517,-0.00215494,-94000,Below,58.32,497.02
NFP,2024-11-01 08:30:00-04:00,11,2024-11-01 08:41:00-04:00,12000,106000.00000000,223000.00000000,0.00071259,0.00068571,-94000,Below,34.35,940.23
NFP,2024-11-01 08:30:00-04:00,12,2024-11-01 08:42:00-04:00,12000,106000.00000000,223000.00000000,-0.00135425,-0.00135866,-94000,Below,58.67,682.58
NFP,2024-11-01 08:30:00-04:00,13,2024-11-01 08:43:00-04:00,12000,106000.00000000,223000.00000000,0.00001708,-0.00043773,-94000,Below,23.43,606.51
NFP,2024-11-01 08:30:00-04:00,14,2024-11-01 08:44:00-04:00,12000,106000.00000000,223000.00000000,0.00002789,0.0004103,-94000,Below,20.9,544.74
NFP,2024-11-01 08:30:00-04:00,15,2024-11-01 08:45:00-04:00,12000,106000.00000000,223000.00000000,0.0003395,0.00049295,-94000,Below,27.26,310.23
NFP,2024-11-01 08:30:00-04:00,16,2024-11-01 08:46:00-04:00,12000,106000.00000000,223000.00000000,0.00083866,0.00016949,-94000,Below,42.87,348.61
NFP,2024-11-01 08:30:00-04:00,17,2024-11-01 08:47:00-04:00,12000,106000.00000000,223000.00000000,0.00133595,0.00195868,-94000,Below,34.26,306.46
NFP,2024-11-01 08:30:00-04:00,18,2024-11-01 08:48:00-04:00,12000,106000.00000000,223000.00000000,-0.00014193,-0.00054673,-94000,Below,31.53,300.13
NFP,2024-11-01 08:30:00-04:00,19,2024-11-01 08:49:00-04:00,12000,106000.00000000,223000.00000000,-0.00004216,-0.00007871,-94000,Below,45.78,267.9
NFP,2024-11-01 08:30:00-04:00,20,2024-11-01 08:50:00-04:00,12000,106000.00000000,223000.00000000,-0.00171798,-0.00164909,-94000,Below,31.09,406.52
NFP,2024-11-01 08:30:00-04:00,21,2024-11-01 08:51:00-04:00,12000,106000.00000000,223000.00000000,-0.0001186,-0.00063865,-94000,Below,26.34,270.57
NFP,2024-11-01 08:30:00-04:00,22,2024-11-01 08:52:00-04:00,12000,106000.00000000,223000.00000000,0.00014691,0.00048915,-94000,Below,24.86,309.98
NFP,2024-11-01 08:30:00-04:00,23,2024-11-01 08:53:00-04:00,12000,106000.00000000,223000.00000000,-0.00008262,-0.00032331,-94000,Below,31.38,250.2
NFP,2024-11-01 08:30:00-04:00,24,2024-11-01 08:54:00-04:00,12000,106000.00000000,223000.00000000,-0.00017293,0.00007888,-94000,Below,30.54,155.97
NFP,2024-11-01 08:30:00-04:00,25,2024-11-01 08:55:00-04:00,12000,106000.00000000,223000.00000000,-0.00017097,-0.00002366,-94000,Below,24.81,153.56
NFP,2024-11-01 08:30:00-04:00,26,2024-11-01 08:56:00-04:00,12000,106000.00000000,223000.00000000,-0.000748,-0.00131727,-94000,Below,25.62,396.07
NFP,2024-11-01 08:30:00-04:00,27,2024-11-01 08:57:00-04:00,12000,106000.00000000,223000.00000000,0.0007487,0.00109786,-94000,Below,28.1,179.87
NFP,2024-11-01 08:30:00-04:00,28,2024-11-01 08:58:00-04:00,12000,106000.00000000,223000.00000000,0.00080448,0.0008718,-94000,Below,22.46,185.42
NFP,2024-11-01 08:30:00-04:00,29,2024-11-01 08:59:00-04:00,12000,106000.00000000,223000.00000000,0.00006126,-0.00015765,-94000,Below,28.22,103.74
NFP,2024-11-01 08:30:00-04:00,30,2024-11-01 09:00:00-04:00,12000,106000.00000000,223000.00000000,-0.00078118,-0.00102097,-94000,Below,16.91,170.04
NFP,2024-11-01 08:30:00-04:00,31,2024-11-01 09:01:00-04:00,12000,106000.00000000,223000.00000000,0.00020057,0.00031963,-94000,Below,19.16,142.2
NFP,2024-11-01 08:30:00-04:00,32,2024-11-01 09:02:00-04:00,12000,106000.00000000,223000.00000000,0.00017052,0.00078106,-94000,Below,13.07,110.14
NFP,2024-11-01 08:30:00-04:00,33,2024-11-01 09:03:00-04:00,12000,106000.00000000,223000.00000000,-0.00028666,-0.00062672,-94000,Below,9.52,132.56
NFP,2024-11-01 08:30:00-04:00,34,2024-11-01 09:04:00-04:00,12000,106000.00000000,223000.00000000,-0.00061247,-0.00053246,-94000,Below,13.05,155.47
NFP,2024-11-01 08:30:00-04:00,35,2024-11-01 09:05:00-04:00,12000,106000.00000000,223000.00000000,-0.00135064,-0.00140486,-94000,Below,30.34,357.4
NFP,2024-11-01 08:30:00-04:00,36,2024-11-01 09:06:00-04:00,12000,106000.00000000,223000.00000000,0.0008796,0.0014345,-94000,Below,16.38,135.39
NFP,2024-11-01 08:30:00-04:00,37,2024-11-01 09:07:00-04:00,12000,106000.00000000,223000.00000000,0.00025673,0.00033937,-94000,Below,32.95,251.44
NFP,2024-11-01 08:30:00-04:00,38,2024-11-01 09:08:00-04:00,12000,106000.00000000,223000.00000000,-0.00016556,0,-94000,Below,29.23,176.27
NFP,2024-11-01 08:30:00-04:00,39,2024-11-01 09:09:00-04:00,12000,106000.00000000,223000.00000000,-0.00011404,-0.00001578,-94000,Below,15.83,241.83
NFP,2024-11-01 08:30:00-04:00,40,2024-11-01 09:10:00-04:00,12000,106000.00000000,223000.00000000,-0.00082574,-0.00108483,-94000,Below,24.57,289.06
NFP,2024-11-01 08:30:00-04:00,41,2024-11-01 09:11:00-04:00,12000,106000.00000000,223000.00000000,0.00008551,0.00031593,-94000,Below,13.42,218.05
NFP,2024-11-01 08:30:00-04:00,42,2024-11-01 09:12:00-04:00,12000,106000.00000000,223000.00000000,0.00033031,0.0000908,-94000,Below,17.14,81.38
NFP,2024-11-01 08:30:00-04:00,43,2024-11-01 09:13:00-04:00,12000,106000.00000000,223000.00000000,0.00002607,0.00014211,-94000,Below,20.86,448.36
NFP,2024-11-01 08:30:00-04:00,44,2024-11-01 09:14:00-04:00,12000,106000.00000000,223000.00000000,0.00002593,-0.00003947,-94000,Below,24.01,189.09
NFP,2024-11-01 08:30:00-04:00,45,2024-11-01 09:15:00-04:00,12000,106000.00000000,223000.00000000,0.00025441,-0.00027235,-94000,Below,18.19,140.83
NFP,2024-11-01 08:30:00-04:00,46,2024-11-01 09:16:00-04:00,12000,106000.00000000,223000.00000000,-0.00005127,-0.00023689,-94000,Below,8.55,234.66
NFP,2024-11-01 08:30:00-04:00,47,2024-11-01 09:17:00-04:00,12000,106000.00000000,223000.00000000,0.00054146,0.00075428,-94000,Below,15.68,93.57
NFP,2024-11-01 08:30:00-04:00,48,2024-11-01 09:18:00-04:00,12000,106000.00000000,223000.00000000,0.00092349,0.00090367,-94000,Below,22.06,202.65
NFP,2024-11-01 08:30:00-04:00,49,2024-11-01 09:19:00-04:00,12000,106000.00000000,223000.00000000,0.00021345,0.00027204,-94000,Below,24.06,201.24
NFP,2024-11-01 08:30:00-04:00,50,2024-11-01 09:20:00-04:00,12000,106000.00000000,223000.00000000,-0.00061321,-0.00022467,-94000,Below,22.66,467.77
NFP,2024-11-01 08:30:00-04:00,51,2024-11-01 09:21:00-04:00,12000,106000.00000000,223000.00000000,-0.0001673,-0.00020501,-94000,Below,18.53,205.35
NFP,2024-11-01 08:30:00-04:00,52,2024-11-01 09:22:00-04:00,12000,106000.00000000,223000.00000000,-0.00045674,-0.00009069,-94000,Below,22.27,197.96
NFP,2024-11-01 08:30:00-04:00,53,2024-11-01 09:23:00-04:00,12000,106000.00000000,223000.00000000,0.00004328,0.00036281,-94000,Below,18.8,211.46
NFP,2024-11-01 08:30:00-04:00,54,2024-11-01 09:24:00-04:00,12000,106000.00000000,223000.00000000,0.00020797,0.00027989,-94000,Below,8.94,156.34
NFP,2024-11-01 08:30:00-04:00,55,2024-11-01 09:25:00-04:00,12000,106000.00000000,223000.00000000,0.00020408,0.00007882,-94000,Below,28.4,253.04
NFP,2024-11-01 08:30:00-04:00,56,2024-11-01 09:26:00-04:00,12000,106000.00000000,223000.00000000,0.00036995,0.00039801,-94000,Below,11.2,79.76
NFP,2024-11-01 08:30:00-04:00,57,2024-11-01 09:27:00-04:00,12000,106000.00000000,223000.00000000,-0.00062555,-0.00024029,-94000,Below,17.71,134.23
NFP,2024-11-01 08:30:00-04:00,58,2024-11-01 09:28:00-04:00,12000,106000.00000000,223000.00000000,-0.0005693,-0.00063436,-94000,Below,12.31,326.51
NFP,2024-11-01 08:30:00-04:00,59,2024-11-01 09:29:00-04:00,12000,106000.00000000,223000.00000000,-0.00000028,0.00002366,-94000,Below,21.68,130.82
NFP,2024-11-01 08:30:00-04:00,60,2024-11-01 09:30:00-04:00,12000,106000.00000000,223000.00000000,0.00034163,0.00065052,-94000,Below,56.33,299.87
NFP,2024-11-01 08:30:00-04:00,61,2024-11-01 09:31:00-04:00,12000,106000.00000000,223000.00000000,0.00111053,0.00098499,-94000,Below,25.43,752.04
NFP,2024-11-01 08:30:00-04:00,62,2024-11-01 09:32:00-04:00,12000,106000.00000000,223000.00000000,0.00119419,0.00059041,-94000,Below,51.4,369.5
NFP,2024-11-01 08:30:00-04:00,63,2024-11-01 09:33:00-04:00,12000,106000.00000000,223000.00000000,0.00079551,0.00028716,-94000,Below,61.34,567.23
NFP,2024-11-01 08:30:00-04:00,64,2024-11-01 09:34:00-04:00,12000,106000.00000000,223000.00000000,0.00124305,0.00097136,-94000,Below,125.11,890.12
NFP,2024-11-01 08:30:00-04:00,65,2024-11-01 09:35:00-04:00,12000,106000.00000000,223000.00000000,0.00011438,0.00075826,-94000,Below,38.35,382.15
NFP,2024-11-01 08:30:00-04:00,66,2024-11-01 09:36:00-04:00,12000,106000.00000000,223000.00000000,0.0003451,0.00017274,-94000,Below,107.61,556.91
NFP,2024-11-01 08:30:00-04:00,67,2024-11-01 09:37:00-04:00,12000,106000.00000000,223000.00000000,0.00147342,0.00217846,-94000,Below,168.05,1312.33
NFP,2024-11-01 08:30:00-04:00,68,2024-11-01 09:38:00-04:00,12000,106000.00000000,223000.00000000,0.00079448,0.00015275,-94000,Below,57.97,608.19
NFP,2024-11-01 08:30:00-04:00,69,2024-11-01 09:39:00-04:00,12000,106000.00000000,223000.00000000,0.00090241,0.00180137,-94000,Below,77.44,2438.36
NFP,2024-11-01 08:30:00-04:00,70,2024-11-01 09:40:00-04:00,12000,106000.00000000,223000.00000000,0.00053652,0.00010163,-94000,Below,142.33,1147.7
NFP,2024-11-01 08:30:00-04:00,71,2024-11-01 09:41:00-04:00,12000,106000.00000000,223000.00000000,0.00039522,-0.00003127,-94000,Below,70.32,1653.13
NFP,2024-11-01 08:30:00-04:00,72,2024-11-01 09:42:00-04:00,12000,106000.00000000,223000.00000000,-0.00129427,-0.00098109,-94000,Below,71.44,606.2
NFP,2024-11-01 08:30:00-04:00,73,2024-11-01 09:43:00-04:00,12000,106000.00000000,223000.00000000,0.00034811,0.00020736,-94000,Below,44.06,681.87
NFP,2024-11-01 08:30:00-04:00,74,2024-11-01 09:44:00-04:00,12000,106000.00000000,223000.00000000,-0.00241361,-0.00207713,-94000,Below,98.83,968.22
NFP,2024-11-01 08:30:00-04:00,75,2024-11-01 09:45:00-04:00,12000,106000.00000000,223000.00000000,-0.00110425,-0.0006703,-94000,Below,225.07,1038.19
NFP,2024-11-01 08:30:00-04:00,76,2024-11-01 09:46:00-04:00,12000,106000.00000000,223000.00000000,0.00141727,0.00158469,-94000,Below,47.79,398.79
NFP,2024-11-01 08:30:00-04:00,77,2024-11-01 09:47:00-04:00,12000,106000.00000000,223000.00000000,-0.00014153,0.00053262,-94000,Below,42.3,309.82
NFP,2024-11-01 08:30:00-04:00,78,2024-11-01 09:48:00-04:00,12000,106000.00000000,223000.00000000,0.00144378,0.00274387,-94000,Below,73.93,658.36
NFP,2024-11-01 08:30:00-04:00,79,2024-11-01 09:49:00-04:00,12000,106000.00000000,223000.00000000,0.00189413,0.00132719,-94000,Below,102.26,866.2
NFP,2024-11-01 08:30:00-04:00,80,2024-11-01 09:50:00-04:00,12000,106000.00000000,223000.00000000,-0.00028949,-0.00081865,-94000,Below,207.31,647.52
NFP,2024-11-01 08:30:00-04:00,81,2024-11-01 09:51:00-04:00,12000,106000.00000000,223000.00000000,0.00048685,-0.00026921,-94000,Below,42.02,432.38
NFP,2024-11-01 08:30:00-04:00,82,2024-11-01 09:52:00-04:00,12000,106000.00000000,223000.00000000,0.00073345,0.00038636,-94000,Below,48,349.78
NFP,2024-11-01 08:30:00-04:00,83,2024-11-01 09:53:00-04:00,12000,106000.00000000,223000.00000000,-0.00076631,-0.0014512,-94000,Below,44.19,331.63
NFP,2024-11-01 08:30:00-04:00,84,2024-11-01 09:54:00-04:00,12000,106000.00000000,223000.00000000,0.00031582,0.00100013,-94000,Below,54.98,1344.54
NFP,2024-11-01 08:30:00-04:00,85,2024-11-01 09:55:00-04:00,12000,106000.00000000,223000.00000000,0.00132519,0.00166651,-94000,Below,80.4,343.95
NFP,2024-11-01 08:30:00-04:00,86,2024-11-01 09:56:00-04:00,12000,106000.00000000,223000.00000000,0.0004357,0.00026885,-94000,Below,53.06,442.42
NFP,2024-11-01 08:30:00-04:00,87,2024-11-01 09:57:00-04:00,12000,106000.00000000,223000.00000000,0.00024014,0.00094266,-94000,Below,89.42,757.2
NFP,2024-11-01 08:30:00-04:00,88,2024-11-01 09:58:00-04:00,12000,106000.00000000,223000.00000000,0.00078427,0.00002335,-94000,Below,46.49,782.79
NFP,2024-11-01 08:30:00-04:00,89,2024-11-01 09:59:00-04:00,12000,106000.00000000,223000.00000000,0.0011913,0.00167725,-94000,Below,64.58,2121.17
NFP,2024-11-01 08:30:00-04:00,90,2024-11-01 10:00:00-04:00,12000,106000.00000000,223000.00000000,-0.00194437,-0.00271951,-94000,Below,134.16,1294.07
NFP,2024-11-01 08:30:00-04:00,91,2024-11-01 10:01:00-04:00,12000,106000.00000000,223000.00000000,0.00008457,-0.00069731,-94000,Below,37.44,622.46
NFP,2024-11-01 08:30:00-04:00,92,2024-11-01 10:02:00-04:00,12000,106000.00000000,223000.00000000,-0.00118042,-0.00086153,-94000,Below,69.95,544.48
NFP,2024-11-01 08:30:00-04:00,93,2024-11-01 10:03:00-04:00,12000,106000.00000000,223000.00000000,0.00009087,0.0000039,-94000,Below,60.84,688.32
NFP,2024-11-01 08:30:00-04:00,94,2024-11-01 10:04:00-04:00,12000,106000.00000000,223000.00000000,0.00097661,0.00075302,-94000,Below,38.13,519.02
NFP,2024-11-01 08:30:00-04:00,95,2024-11-01 10:05:00-04:00,12000,106000.00000000,223000.00000000,0.0017747,0.00205464,-94000,Below,51.24,1107.99
NFP,2024-11-01 08:30:00-04:00,96,2024-11-01 10:06:00-04:00,12000,106000.00000000,223000.00000000,0.00199449,0.00135398,-94000,Below,132.99,718.22
